2023-02-05 15:46:07.368858, 764.9158325195312, 827.4251098632812, 820.84521484375, 773.1407470703125
2023-02-05 15:46:07.369348, 766.5608520507812, 819.2001953125, 819.2001953125, 773.1407470703125
2023-02-05 15:46:07.369454, 778.07568359375, 784.6556396484375, 819.2001953125, 792.8805541992188
2023-02-05 15:46:07.369549, 750.1110229492188, 820.84521484375, 812.6203002929688, 773.1407470703125
2023-02-05 15:46:07.369642, 755.0459594726562, 809.330322265625, 809.330322265625, 783.0106201171875
2023-02-05 15:46:07.369727, 750.1110229492188, 789.590576171875, 801.1054077148438, 766.5608520507812
2023-02-05 15:46:07.369811, 743.5311279296875, 810.9752807617188, 806.0403442382812, 755.0459594726562
2023-02-05 15:46:07.369894, 750.1110229492188, 802.7504272460938, 804.3953857421875, 766.5608520507812
2023-02-05 15:46:07.369978, 746.8211059570312, 815.9102783203125, 810.9752807617188, 769.850830078125
2023-02-05 15:46:07.370061, 755.0459594726562, 797.8154907226562, 809.330322265625, 783.0106201171875
2023-02-05 15:46:07.370144, 753.4010009765625, 804.3953857421875, 807.6853637695312, 773.1407470703125
2023-02-05 15:46:07.370228, 758.3359375, 807.6853637695312, 810.9752807617188, 781.3656616210938
2023-02-05 15:46:07.371030, 751.7560424804688, 796.1704711914062, 802.7504272460938, 779.720703125
2023-02-05 15:46:07.371145, 750.1110229492188, 810.9752807617188, 814.2652587890625, 776.4307250976562
2023-02-05 15:46:07.371244, 751.7560424804688, 817.5552368164062, 817.5552368164062, 771.4957885742188
2023-02-05 15:46:07.371331, 759.9808959960938, 809.330322265625, 819.2001953125, 776.4307250976562
2023-02-05 15:46:07.372207, 764.9158325195312, 824.1351318359375, 824.1351318359375, 774.7857666015625
2023-02-05 15:46:07.372314, 766.5608520507812, 825.7801513671875, 820.84521484375, 781.3656616210938
2023-02-05 15:46:07.372405, 766.5608520507812, 807.6853637695312, 817.5552368164062, 787.945556640625
2023-02-05 15:46:07.372492, 766.5608520507812, 814.2652587890625, 819.2001953125, 779.720703125
2023-02-05 15:46:07.372575, 763.2708740234375, 829.070068359375, 822.4901733398438, 778.07568359375
2023-02-05 15:46:07.372658, 766.5608520507812, 810.9752807617188, 815.9102783203125, 786.3005981445312
2023-02-05 15:46:07.372740, 773.1407470703125, 815.9102783203125, 815.9102783203125, 787.945556640625
2023-02-05 15:46:07.374572, 768.205810546875, 789.590576171875, 812.6203002929688, 791.2355346679688
2023-02-05 15:46:07.374678, 761.6259155273438, 812.6203002929688, 812.6203002929688, 776.4307250976562
2023-02-05 15:46:07.374769, 755.0459594726562, 848.8098754882812, 827.4251098632812, 771.4957885742188
2023-02-05 15:46:07.374854, 751.7560424804688, 840.5849609375, 830.715087890625, 774.7857666015625
2023-02-05 15:46:07.374938, 764.9158325195312, 850.454833984375, 830.715087890625, 778.07568359375
2023-02-05 15:46:07.375020, 779.720703125, 830.715087890625, 827.4251098632812, 791.2355346679688
2023-02-05 15:46:07.375100, 778.07568359375, 820.84521484375, 837.2949829101562, 797.8154907226562
2023-02-05 15:46:07.375180, 769.850830078125, 843.8749389648438, 834.0050048828125, 784.6556396484375
2023-02-05 15:46:07.375261, 771.4957885742188, 827.4251098632812, 829.070068359375, 794.5255126953125
2023-02-05 15:46:07.528696, 769.850830078125, 806.0403442382812, 824.1351318359375, 787.945556640625
2023-02-05 15:46:07.528824, 763.2708740234375, 819.2001953125, 819.2001953125, 768.205810546875
2023-02-05 15:46:07.528914, 764.9158325195312, 806.0403442382812, 822.4901733398438, 774.7857666015625
2023-02-05 15:46:07.528999, 748.466064453125, 817.5552368164062, 822.4901733398438, 761.6259155273438
2023-02-05 15:46:07.529083, 748.466064453125, 814.2652587890625, 817.5552368164062, 759.9808959960938
2023-02-05 15:46:07.529855, 732.0162353515625, 801.1054077148438, 812.6203002929688, 750.1110229492188
2023-02-05 15:46:07.529965, 717.21142578125, 815.9102783203125, 814.2652587890625, 732.0162353515625
2023-02-05 15:46:07.530059, 694.1817016601562, 804.3953857421875, 814.2652587890625, 715.5664672851562
2023-02-05 15:46:07.530148, 681.0218505859375, 806.0403442382812, 817.5552368164062, 699.1166381835938
2023-02-05 15:46:07.530242, 667.8619995117188, 817.5552368164062, 827.4251098632812, 687.601806640625
2023-02-05 15:46:07.530328, 639.8973388671875, 815.9102783203125, 820.84521484375, 659.6371459960938
2023-02-05 15:46:07.530412, 620.1575927734375, 817.5552368164062, 824.1351318359375, 639.8973388671875
2023-02-05 15:46:07.530497, 605.352783203125, 822.4901733398438, 829.070068359375, 630.0274658203125
2023-02-05 15:46:07.531021, 583.968017578125, 822.4901733398438, 832.3600463867188, 611.9326782226562
2023-02-05 15:46:07.531130, 569.1632080078125, 830.715087890625, 832.3600463867188, 588.9029541015625
2023-02-05 15:46:07.531221, 549.4234619140625, 842.2299194335938, 827.4251098632812, 570.8081665039062
2023-02-05 15:46:07.531483, 547.7784423828125, 832.3600463867188, 827.4251098632812, 572.4531860351562
2023-02-05 15:46:07.531567, 542.843505859375, 840.5849609375, 832.3600463867188, 572.4531860351562
2023-02-05 15:46:07.538515, 556.0033569335938, 827.4251098632812, 834.0050048828125, 590.5479125976562
2023-02-05 15:46:07.538623, 564.228271484375, 815.9102783203125, 824.1351318359375, 585.6129760742188
2023-02-05 15:46:07.538714, 557.6483154296875, 834.0050048828125, 822.4901733398438, 579.0330810546875
2023-02-05 15:46:07.538800, 579.0330810546875, 830.715087890625, 824.1351318359375, 597.1278686523438
